Timestamp,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ,HX,HY,HZ,Q0,Q1,Q2,Q3
2025-03-10 15:32:41.653,-0.001,0.012,1.018,0.0,-0.061,0.0,0.571,0.126,-168.931,-0.417,-2.1,-0.408,0.09641,0.00162,-0.00485,-0.99527
2025-03-10 15:32:41.756,-0.004,0.01,1.015,0.0,0.0,0.0,0.577,0.126,-168.931,-0.417,-2.1,-0.408,0.09641,0.00162,-0.00485,-0.99527
2025-03-10 15:32:41.861,-0.003,0.01,1.016,0.0,0.0,0.0,0.577,0.126,-168.931,-0.408,-2.092,-0.408,0.09641,0.00162,-0.00485,-0.99527
2025-03-10 15:32:41.967,-0.002,0.008,1.016,0.0,0.0,0.0,0.582,0.132,-168.931,-0.408,-2.092,-0.408,0.09641,0.00162,-0.00485,-0.99527
2025-03-10 15:32:42.072,-0.002,0.01,1.017,0.0,0.0,0.0,0.582,0.132,-168.931,-0.408,-2.092,-0.408,0.09637,0.00165,-0.00494,-0.99527
2025-03-10 15:32:42.178,-0.002,0.011,1.017,0.0,0.0,0.0,0.588,0.132,-168.931,-0.408,-2.092,-0.408,0.09637,0.00165,-0.00494,-0.99527
2025-03-10 15:32:42.281,-0.005,0.013,1.016,0.0,0.0,0.0,0.588,0.132,-168.931,-0.408,-2.1,-0.408,0.09637,0.00165,-0.00494,-0.99527
2025-03-10 15:32:42.386,-0.005,0.013,1.016,0.0,0.0,0.0,0.588,0.137,-168.931,-0.408,-2.1,-0.408,0.09637,0.00165,-0.00494,-0.99527
2025-03-10 15:32:42.487,-0.003,0.012,1.017,0.0,0.0,0.0,0.588,0.137,-168.931,-0.408,-2.1,-0.408,0.09637,0.00165,-0.00494,-0.99527
2025-03-10 15:32:42.589,-0.002,0.011,1.017,0.0,0.0,0.0,0.593,0.137,-168.931,-0.408,-2.1,-0.408,0.09637,0.00168,-0.005,-0.99527
